crewId,taskId,isDDH
Crew_10129,Flt_17920,0
Crew_10129,Flt_17534,0
Crew_10131,Flt_15868,0
Crew_10131,Flt_15864,0
Crew_10131,Flt_15424,0
Crew_10131,Flt_16499,0
Crew_10131,Flt_16460,0
Crew_10131,Flt_17238,0
Crew_10131,Flt_17224,0
Crew_10131,Flt_17223,0
Crew_10131,Flt_17900,0
Crew_10131,Flt_17899,0
Crew_10131,Flt_19969,0
Crew_10131,Flt_19966,0
Crew_10131,Flt_20112,0
Crew_10133,Flt_15544,0
Crew_10133,Flt_15541,0
Crew_10133,Flt_15413,0
Crew_10133,Flt_16149,0
Crew_10133,Flt_16635,0
Crew_10133,Flt_17356,0
Crew_10133,Flt_17368,0
Crew_10133,Flt_17367,0
Crew_10133,Flt_17650,0
Crew_10133,Flt_17646,0
Crew_10133,Flt_17739,0
Crew_10134,ddh_13240,1
Crew_10135,Flt_15736,0
Crew_10135,Flt_15732,0
Crew_10135,Flt_15759,0
Crew_10135,Flt_16211,0
Crew_10135,Flt_16281,0
Crew_10135,Flt_17528,0
Crew_10135,Flt_17520,0
Crew_10135,Flt_17581,0
Crew_10135,Flt_18124,0
Crew_10135,Flt_18122,0
Crew_10136,Grd_1688_10000,0
Crew_10136,Flt_20045,0
Crew_10136,Flt_20041,0
Crew_10136,Flt_19955,0
Crew_10136,Flt_19953,0
Crew_10137,Flt_16107,0
Crew_10137,Flt_16106,0
Crew_10137,Flt_16072,0
Crew_10137,Flt_16233,0
Crew_10137,Flt_16230,0
Crew_10137,Flt_17236,0
Crew_10137,Flt_17230,0
Crew_10137,Flt_17584,0
Crew_10137,Flt_17876,0
Crew_10137,Flt_17872,0
Crew_10137,Flt_19367,0
Crew_10137,Flt_19364,0
Crew_10137,Flt_20052,0
Crew_10137,Flt_20049,0
Crew_10138,Flt_15821,0
Crew_10138,Flt_15818,0
Crew_10138,Flt_15586,0
Crew_10138,Flt_16746,0
Crew_10138,Flt_16742,0
Crew_10138,Flt_17446,0
Crew_10138,Flt_18197,0
Crew_10138,Flt_17906,0
Crew_10138,Flt_18433,0
Crew_10139,Flt_15811,0
Crew_10139,Flt_15807,0
Crew_10139,Flt_16296,0
Crew_10139,Flt_16290,0
Crew_10139,Flt_16241,0
Crew_10139,Flt_16962,0
Crew_10139,Flt_17615,0
Crew_10140,Grd_1127_10005,0
Crew_10141,Flt_15654,0
Crew_10141,Flt_15789,0
Crew_10141,Flt_16154,0
Crew_10141,Flt_16151,0
Crew_10141,Flt_16577,0
Crew_10141,Flt_17437,0
Crew_10141,Flt_17434,0
Crew_10141,Flt_17786,0
Crew_10141,Flt_17667,0
Crew_10142,Flt_16011,0
Crew_10142,Flt_15952,0
Crew_10142,Flt_16558,0
Crew_10142,Flt_16554,0
Crew_10142,Flt_16678,0
Crew_10142,Flt_16676,0
Crew_10142,Flt_17316,0
Crew_10142,Flt_17313,0
Crew_10142,Flt_17334,0
Crew_10142,Flt_17360,0
Crew_10143,Flt_15866,0
Crew_10143,Flt_15862,0
Crew_10143,Flt_15562,0
Crew_10143,Flt_16335,0
Crew_10143,Flt_16331,0
Crew_10143,Flt_16326,0
Crew_10143,Flt_16869,0
Crew_10143,Flt_17549,0
Crew_10143,Flt_19837,0
Crew_10143,Flt_19865,0
Crew_10143,Flt_19856,0
Crew_10145,Flt_15708,0
Crew_10145,Flt_15704,0
Crew_10145,Flt_15735,0
Crew_10145,Flt_16247,0
Crew_10145,Flt_16148,0
Crew_10145,Flt_16147,0
Crew_10145,Flt_17085,0
Crew_10145,Flt_17075,0
Crew_10145,Flt_17039,0
Crew_10145,Flt_17985,0
Crew_10145,Flt_18033,0
Crew_10146,Grd_2419_10000,0
Crew_10146,Flt_19904,0
Crew_10146,Flt_19930,0
Crew_10146,Flt_19874,0
Crew_10147,Flt_16137,0
Crew_10147,Flt_16059,0
Crew_10147,Flt_16754,0
Crew_10147,Flt_16751,0
Crew_10147,Flt_17473,0
Crew_10147,Flt_17480,0
Crew_10147,Flt_18201,0
Crew_10148,Flt_15425,0
Crew_10148,Flt_15426,0
Crew_10148,Flt_16814,0
Crew_10148,Flt_16813,0
Crew_10148,Flt_17465,0
Crew_10148,Flt_17462,0
Crew_10148,Flt_18193,0
Crew_10148,Flt_18192,0
Crew_10148,Flt_18129,0
Crew_10150,Flt_15893,0
Crew_10150,Flt_15919,0
Crew_10150,Flt_16638,0
Crew_10150,Flt_16630,0
Crew_10150,Flt_17461,0
Crew_10150,Flt_17460,0
Crew_10150,Flt_17834,0
Crew_10150,Flt_17863,0
Crew_10151,Flt_15477,0
Crew_10151,Flt_15476,0
Crew_10151,Flt_15556,0
Crew_10151,Flt_16187,0
Crew_10151,Flt_16741,0
Crew_10151,Flt_17439,0
Crew_10151,Flt_16905,0
Crew_10151,Flt_17579,0
Crew_10151,Flt_17578,0
Crew_10152,Flt_15761,0
Crew_10152,Flt_15757,0
Crew_10152,Flt_15758,0
Crew_10152,Flt_16458,0
Crew_10152,Flt_17168,0
Crew_10152,Flt_17059,0
Crew_10152,Flt_18045,0
Crew_10152,Flt_18041,0
Crew_10152,Flt_18038,0
Crew_10152,Flt_18036,0
Crew_10153,Flt_15525,0
Crew_10153,Flt_15519,0
Crew_10153,Flt_15532,0
Crew_10153,Flt_16254,0
Crew_10153,Flt_16910,0
Crew_10153,Flt_16909,0
Crew_10153,Flt_17098,0
Crew_10153,Flt_17776,0
Crew_10153,Flt_18439,0
Crew_10155,Flt_16525,0
Crew_10155,Flt_16516,0
Crew_10155,Flt_16569,0
Crew_10155,Flt_17449,0
Crew_10155,Flt_17444,0
Crew_10155,Flt_17583,0
Crew_10155,Flt_17582,0
Crew_10155,Flt_18918,0
Crew_10155,Flt_18952,0
Crew_10155,Flt_18946,0
Crew_10156,Flt_16105,0
Crew_10156,Flt_16103,0
Crew_10156,Flt_16102,0
Crew_10156,Flt_16660,0
Crew_10156,Flt_16153,0
Crew_10156,Flt_16152,0
Crew_10156,Flt_16904,0
Crew_10156,Flt_18210,0
Crew_10156,Flt_18209,0
Crew_10156,Flt_18206,0
Crew_10157,Grd_1655_10005,0
Crew_10157,Grd_1655_10006,0
Crew_10158,Grd_2096_10000,0
Crew_10159,Grd_1380_10000,0
Crew_10159,Flt_17062,0
Crew_10159,Flt_17087,0
Crew_10159,Flt_17156,0
Crew_10159,Flt_17617,0
Crew_10159,Flt_17627,0
Crew_10159,Flt_18389,0
Crew_10159,Flt_18283,0
Crew_10159,Flt_18282,0
Crew_10160,Flt_16113,0
Crew_10160,Flt_16805,0
Crew_10160,Flt_16802,0
Crew_10160,Flt_17116,0
Crew_10160,Flt_17033,0
Crew_10160,Flt_17841,0
Crew_10160,Flt_17853,0
Crew_10160,Flt_17850,0
Crew_10160,Flt_19220,0
Crew_10160,Flt_20178,0
Crew_10160,Flt_19774,0
Crew_10160,Flt_19773,0
Crew_10162,Flt_15428,0
Crew_10162,Flt_15427,0
Crew_10162,Flt_16733,0
Crew_10162,Flt_16731,0
Crew_10162,Flt_16727,0
Crew_10162,Flt_17157,0
Crew_10162,Flt_17121,0
Crew_10162,Flt_17119,0
Crew_10162,Flt_17837,0
Crew_10162,Flt_18137,0
Crew_10162,Flt_18132,0
Crew_10163,Flt_16052,0
Crew_10163,Flt_16049,0
Crew_10163,Flt_16793,0
Crew_10163,Flt_16845,0
Crew_10163,Flt_16848,0
Crew_10163,Flt_16790,0
Crew_10163,Flt_17452,0
Crew_10163,Flt_18160,0
Crew_10163,Flt_18158,0
Crew_10165,Grd_1378_10000,0
Crew_10165,Flt_18884,0
Crew_10165,Flt_18891,0
Crew_10165,Flt_19406,0
Crew_10165,Flt_19339,0
Crew_10165,Flt_19335,0
Crew_10165,Flt_19845,0
Crew_10165,Flt_19862,0
Crew_10165,Flt_19922,0
Crew_10166,Grd_2112_10000,0
Crew_10166,ddh_12239,1
Crew_10167,Flt_15987,0
Crew_10167,Flt_15985,0
Crew_10167,Flt_16482,0
Crew_10167,Flt_16478,0
Crew_10167,Flt_16820,0
Crew_10167,Flt_17292,0
Crew_10167,Flt_16911,0
Crew_10168,Grd_1404_10000,0
Crew_10168,Grd_1404_10001,0
Crew_10168,Grd_1404_10002,0
Crew_10168,Grd_1404_10003,0
Crew_10169,Grd_10658_10000,0
Crew_10169,Grd_10658_10001,0
Crew_10171,Flt_15540,0
Crew_10171,Flt_15536,0
Crew_10171,Flt_16594,0
Crew_10171,Flt_16590,0
Crew_10171,Flt_16342,0
Crew_10171,Flt_17134,0
Crew_10171,Flt_18187,0
Crew_10171,Flt_17638,0
Crew_10171,Flt_19214,0
Crew_10171,Flt_19240,0
Crew_10171,Flt_20116,0
Crew_10171,Flt_20114,0
Crew_10171,Flt_20159,0
Crew_10172,Grd_2364_10000,0
Crew_10173,Flt_15581,0
Crew_10173,Flt_15576,0
Crew_10173,Flt_16455,0
Crew_10173,Flt_16451,0
Crew_10173,Flt_16447,0
Crew_10173,Flt_16444,0
Crew_10173,Flt_17146,0
Crew_10173,Flt_17285,0
Crew_10173,Flt_17302,0
Crew_10173,Flt_17716,0
Crew_10173,Flt_17645,0
Crew_10174,ddh_13221,1
Crew_10176,Flt_16019,0
Crew_10176,Flt_16016,0
Crew_10176,Flt_15460,0
Crew_10176,Flt_16180,0
Crew_10176,Flt_16194,0
Crew_10176,Flt_17024,0
Crew_10176,Flt_17217,0
Crew_10176,Flt_17215,0
Crew_10176,Flt_17888,0
Crew_10176,Flt_17884,0
Crew_10176,Flt_17832,0
Crew_10176,Flt_17829,0
Crew_10176,Flt_19805,0
Crew_10176,Flt_19804,0
Crew_10176,Flt_19915,0
Crew_10177,Flt_15795,0
Crew_10177,Flt_15799,0
Crew_10177,Flt_16545,0
Crew_10177,Flt_16542,0
Crew_10177,Flt_16538,0
Crew_10177,Flt_17276,0
Crew_10177,Flt_17587,0
Crew_10177,Flt_17586,0
Crew_10177,Flt_17720,0
Crew_10178,Flt_15822,0
Crew_10178,Flt_15819,0
Crew_10178,Flt_15409,0
Crew_10178,Flt_17416,0
Crew_10178,Flt_17415,0
Crew_10178,Flt_17412,0
Crew_10178,Flt_17706,0
Crew_10178,Flt_17636,0
Crew_10178,Flt_17631,0
Crew_10179,Flt_15446,0
Crew_10179,Flt_15441,0
Crew_10179,Flt_16421,0
Crew_10179,Flt_16450,0
Crew_10179,Flt_17179,0
Crew_10179,Flt_17661,0
Crew_10179,Flt_17708,0
Crew_10180,Flt_15508,0
Crew_10180,Flt_16077,0
Crew_10180,Flt_16763,0
Crew_10180,Flt_16760,0
Crew_10180,Flt_17458,0
Crew_10180,Flt_17456,0
Crew_10180,Flt_18211,0
Crew_10180,Flt_18208,0
Crew_10181,Flt_16027,0
Crew_10181,Flt_16023,0
Crew_10181,Flt_16020,0
Crew_10181,Flt_16744,0
Crew_10181,Flt_16186,0
Crew_10181,Flt_17173,0
Crew_10181,Flt_17147,0
Crew_10181,Flt_17143,0
Crew_10181,Flt_17824,0
Crew_10181,Flt_17970,0
Crew_10181,Flt_17989,0
Crew_10182,Flt_15575,0
Crew_10182,Flt_15983,0
Crew_10182,Flt_16836,0
Crew_10182,Flt_16830,0
Crew_10182,Flt_16828,0
Crew_10182,Flt_17514,0
Crew_10182,Flt_17512,0
Crew_10182,Flt_18259,0
Crew_10182,Flt_18257,0
Crew_10184,Flt_15438,0
Crew_10184,Flt_15437,0
Crew_10184,Flt_16832,0
Crew_10184,Flt_16278,0
Crew_10184,Flt_17288,0
Crew_10184,Flt_17128,0
Crew_10184,Flt_17816,0
Crew_10185,Flt_15603,0
Crew_10185,Flt_15641,0
Crew_10185,Flt_15630,0
Crew_10185,Flt_16553,0
Crew_10185,Flt_16550,0
Crew_10185,Flt_16570,0
Crew_10185,Flt_17044,0
Crew_10185,Flt_17048,0
Crew_10185,Flt_17530,0
Crew_10185,Flt_18196,0
Crew_10186,Flt_16040,0
Crew_10186,Flt_16409,0
Crew_10186,Flt_16887,0
Crew_10186,Flt_16886,0
Crew_10186,Flt_16885,0
Crew_10186,Flt_17948,0
Crew_10186,Flt_17543,0
Crew_10186,Flt_17540,0
Crew_10186,Flt_19433,0
Crew_10186,Flt_19801,0
Crew_10186,Flt_19800,0
Crew_10187,Grd_4082_10000,0
Crew_10187,Grd_4082_10001,0
Crew_10187,Flt_17785,0
Crew_10187,Flt_17749,0
Crew_10187,Flt_18031,0
Crew_10187,Flt_18799,0
Crew_10187,Flt_18820,0
Crew_10187,Flt_18814,0
Crew_10187,Flt_19881,0
Crew_10190,Flt_15977,0
Crew_10190,Flt_15515,0
Crew_10190,Flt_16246,0
Crew_10190,Flt_16307,0
Crew_10190,Flt_16302,0
Crew_10190,Flt_17148,0
Crew_10190,Flt_17144,0
Crew_10190,Flt_16952,0
Crew_10190,Flt_17640,0
Crew_10190,Flt_17848,0
Crew_10190,Flt_17844,0
Crew_10191,Flt_15797,0
Crew_10191,Flt_15794,0
Crew_10191,Flt_15512,0
Crew_10191,Flt_16493,0
Crew_10191,Flt_16714,0
Crew_10191,Flt_17413,0
Crew_10191,Flt_17902,0
Crew_10191,Flt_17717,0
Crew_10191,Flt_18538,0
Crew_10191,Flt_18534,0
Crew_10191,Flt_19954,0
Crew_10191,Flt_19951,0
Crew_10191,Flt_19949,0
Crew_10192,Flt_15659,0
Crew_10192,Flt_15658,0
Crew_10192,Flt_16382,0
Crew_10192,Flt_16380,0
Crew_10192,Flt_17129,0
Crew_10192,Flt_17127,0
Crew_10192,Flt_17123,0
Crew_10192,Flt_17122,0
Crew_10192,Flt_18119,0
Crew_10192,Flt_18116,0
Crew_10192,Flt_17747,0
Crew_10192,Flt_17714,0
Crew_10193,Grd_1172_10000,0
Crew_10193,Grd_1172_10001,0
Crew_10193,Flt_20025,0
Crew_10193,Flt_20021,0
Crew_10193,Flt_19965,0
Crew_10195,Flt_15746,0
Crew_10195,Flt_15743,0
Crew_10195,Flt_16242,0
Crew_10195,Flt_16238,0
Crew_10195,Flt_17177,0
Crew_10195,Flt_17527,0
Crew_10195,Flt_18266,0
Crew_10196,Flt_15549,0
Crew_10196,Flt_15474,0
Crew_10196,Flt_15494,0
Crew_10196,Flt_16575,0
Crew_10196,Flt_16586,0
Crew_10196,Flt_16584,0
Crew_10196,Flt_16424,0
Crew_10196,Flt_17192,0
Crew_10196,Flt_17186,0
Crew_10196,Flt_17504,0
Crew_10196,Flt_18241,0
Crew_10196,Flt_18164,0
Crew_10196,Flt_18163,0
Crew_10197,Flt_15772,0
Crew_10197,Flt_15770,0
Crew_10197,Flt_15764,0
Crew_10197,Flt_16486,0
Crew_10197,Flt_17199,0
Crew_10197,Flt_17195,0
Crew_10197,Flt_17503,0
Crew_10197,Flt_18207,0
Crew_10197,Flt_18205,0
Crew_10198,Flt_16127,0
Crew_10198,Flt_15552,0
Crew_10198,Flt_16497,0
Crew_10198,Flt_16771,0
Crew_10198,Flt_17524,0
Crew_10198,Flt_18269,0
Crew_10199,Flt_15810,0
Crew_10199,Flt_15805,0
Crew_10199,Flt_16228,0
Crew_10199,Flt_16224,0
Crew_10199,Flt_16317,0
Crew_10199,Flt_17417,0
Crew_10200,Grd_9414_10000,0
Crew_10200,ddh_14184,1
Crew_10201,Grd_2094_10000,0
Crew_10202,Grd_1643_10000,0
Crew_10202,Grd_1643_10001,0
Crew_10202,Flt_19911,0
Crew_10202,Flt_19906,0
Crew_10202,Flt_20196,0
Crew_10204,Grd_4106_10000,0
Crew_10205,Flt_15417,0
Crew_10205,Flt_15416,0
Crew_10205,Flt_15415,0
Crew_10205,Flt_16560,0
Crew_10205,Flt_16265,0
Crew_10205,Flt_17002,0
Crew_10205,Flt_17090,0
Crew_10205,Flt_18189,0
Crew_10205,Flt_18188,0
Crew_10206,Flt_15849,0
Crew_10206,Flt_15865,0
Crew_10206,Flt_15859,0
Crew_10206,Flt_15858,0
Crew_10206,Flt_16324,0
Crew_10206,Flt_16321,0
Crew_10206,Flt_16513,0
Crew_10206,Flt_17263,0
Crew_10206,Flt_17049,0
Crew_10206,Flt_17046,0
Crew_10206,Flt_17781,0
Crew_10207,Flt_15420,0
Crew_10207,Flt_15419,0
Crew_10207,Flt_15857,0
Crew_10207,Flt_16591,0
Crew_10207,Flt_16587,0
Crew_10207,Flt_16585,0
Crew_10207,Flt_17243,0
Crew_10207,Flt_17226,0
Crew_10207,Flt_17719,0
Crew_10209,Flt_15457,0
Crew_10209,Flt_16466,0
Crew_10209,Flt_16303,0
Crew_10209,Flt_16300,0
Crew_10209,Flt_17021,0
Crew_10209,Flt_17019,0
Crew_10209,Flt_17877,0
Crew_10209,Flt_17873,0
Crew_10209,Flt_17874,0
Crew_10210,Flt_15646,0
Crew_10210,Flt_16140,0
Crew_10210,Flt_16141,0
Crew_10210,Flt_16846,0
Crew_10210,Flt_16847,0
Crew_10210,Flt_16367,0
Crew_10210,Flt_17206,0
Crew_10210,Flt_17203,0
Crew_10210,Flt_18107,0
Crew_10210,Flt_18126,0
Crew_10210,Flt_18279,0
Crew_10211,Flt_15832,0
Crew_10211,Flt_15825,0
Crew_10211,Flt_15607,0
Crew_10211,Flt_16155,0
Crew_10211,Flt_16581,0
Crew_10211,Flt_16578,0
Crew_10211,Flt_17234,0
Crew_10211,Flt_16940,0
Crew_10211,Flt_17923,0
Crew_10211,Flt_17914,0
Crew_10211,Flt_17727,0
Crew_10212,Flt_15903,0
Crew_10212,Flt_15574,0
Crew_10212,Flt_16295,0
Crew_10212,Flt_17053,0
Crew_10212,Flt_17010,0
Crew_10212,Flt_17205,0
Crew_10212,Flt_17782,0
Crew_10212,Flt_17778,0
Crew_10213,Grd_2551_10000,0
Crew_10215,Flt_15898,0
Crew_10215,Flt_15895,0
Crew_10215,Flt_15947,0
Crew_10215,Flt_15943,0
Crew_10215,Flt_16620,0
Crew_10215,Flt_16616,0
Crew_10215,Flt_16674,0
Crew_10215,Flt_16672,0
Crew_10215,Flt_17311,0
Crew_10215,Flt_17308,0
Crew_10215,Flt_17375,0
Crew_10215,Flt_17372,0
Crew_10215,Flt_17794,0
Crew_10215,Flt_17791,0
Crew_10215,Flt_19525,0
Crew_10215,Flt_19523,0
Crew_10215,Flt_20129,0
Crew_10215,Flt_20279,0
Crew_10215,Flt_20276,0
Crew_10216,Flt_15911,0
Crew_10216,Flt_15908,0
Crew_10216,Flt_16593,0
Crew_10216,Flt_17440,0
Crew_10217,Grd_4036_10000,0
Crew_10217,Grd_4036_10001,0
Crew_10217,Grd_4036_10002,0
Crew_10218,Flt_15522,0
Crew_10218,Flt_15518,0
Crew_10218,Flt_16270,0
Crew_10218,Flt_16267,0
Crew_10218,Flt_16347,0
Crew_10218,Flt_17165,0
Crew_10218,Flt_17175,0
Crew_10218,Flt_17624,0
Crew_10218,Flt_18037,0
Crew_10219,Flt_15942,0
Crew_10219,Flt_15939,0
Crew_10219,Flt_16592,0
Crew_10219,Flt_17296,0
Crew_10219,Flt_17398,0
Crew_10219,Flt_18111,0
Crew_10219,Flt_18660,0
Crew_10220,Flt_15816,0
Crew_10220,Flt_15813,0
Crew_10220,Flt_15800,0
Crew_10220,Flt_17233,0
Crew_10220,Flt_17729,0
Crew_10220,Flt_18272,0
Crew_10220,Flt_18271,0
Crew_10221,Flt_15949,0
Crew_10221,Flt_16669,0
Crew_10221,Flt_16521,0
Crew_10221,Flt_16963,0
Crew_10221,Flt_16959,0
Crew_10221,Flt_17616,0
Crew_10221,Flt_17683,0
Crew_10221,Flt_17679,0
Crew_10223,Flt_15955,0
Crew_10223,Flt_16675,0
Crew_10223,Flt_16868,0
Crew_10223,Flt_16867,0
Crew_10223,Flt_17251,0
Crew_10223,Flt_17962,0
Crew_10223,Flt_19939,0
Crew_10223,Flt_19935,0
Crew_10223,Flt_19867,0
Crew_10224,Flt_15907,0
Crew_10224,Flt_15880,0
Crew_10224,Flt_16212,0
Crew_10224,Flt_16483,0
Crew_10224,Flt_16908,0
Crew_10224,Flt_18180,0
Crew_10224,Flt_18178,0
Crew_10225,Grd_1332_10001,0
Crew_10225,Flt_19972,0
Crew_10225,Flt_19971,0
Crew_10225,Flt_19807,0
Crew_10226,Flt_15632,0
Crew_10226,Flt_16073,0
Crew_10226,Flt_16051,0
Crew_10226,Flt_16792,0
Crew_10226,Flt_16791,0
Crew_10227,Flt_15995,0
Crew_10227,Flt_15991,0
Crew_10227,Flt_15623,0
Crew_10227,Flt_15539,0
Crew_10227,Flt_16435,0
Crew_10227,Flt_16299,0
Crew_10227,Flt_17272,0
Crew_10227,Flt_17112,0
Crew_10227,Flt_17797,0
Crew_10227,Flt_17658,0
Crew_10228,Flt_16013,0
Crew_10228,Flt_16012,0
Crew_10228,Flt_16015,0
Crew_10228,Flt_16182,0
Crew_10228,Flt_16430,0
Crew_10228,Flt_16954,0
Crew_10228,Flt_17662,0
Crew_10228,Flt_17674,0
Crew_10228,Flt_17670,0
Crew_10228,Flt_17655,0
Crew_10228,Flt_19909,0
Crew_10228,Flt_19907,0
Crew_10228,Flt_19833,0
Crew_10231,Flt_15612,0
Crew_10231,Flt_15568,0
Crew_10231,Flt_16250,0
Crew_10231,Flt_17193,0
Crew_10231,Flt_17585,0
Crew_10231,Flt_18195,0
Crew_10232,Grd_3105_10000,0
Crew_10233,Flt_15965,0
Crew_10233,Flt_15904,0
Crew_10233,Flt_16625,0
Crew_10233,Flt_17369,0
Crew_10233,Flt_17366,0
Crew_10233,Flt_16861,0
Crew_10233,Flt_16860,0
Crew_10237,Grd_4089_10000,0
Crew_10239,Flt_15792,0
Crew_10239,Flt_15812,0
Crew_10239,Flt_16266,0
Crew_10239,Flt_16981,0
Crew_10239,Flt_17688,0
Crew_10239,Flt_17686,0
Crew_10239,Flt_17698,0
Crew_10241,Flt_15753,0
Crew_10241,Flt_15748,0
Crew_10241,Flt_16488,0
Crew_10241,Flt_16953,0
Crew_10241,Flt_16976,0
Crew_10241,Flt_17677,0
Crew_10241,Flt_17673,0
Crew_10242,Grd_1113_10000,0
Crew_10242,Grd_1113_10001,0
Crew_10242,Grd_1113_10002,0
Crew_10242,Grd_1113_10003,0
Crew_10242,Flt_19045,0
Crew_10242,Flt_19044,0
Crew_10243,Grd_1030_10000,0
Crew_10243,Flt_17074,0
Crew_10243,Flt_17072,0
Crew_10243,Flt_17314,0
Crew_10243,Flt_17309,0
Crew_10243,Flt_17755,0
Crew_10243,Flt_17754,0
Crew_10243,Flt_18075,0
Crew_10243,Flt_18072,0
Crew_10243,Flt_18501,0
Crew_10243,Flt_18316,0
Crew_10243,Flt_18315,0
Crew_10244,Flt_15773,0
Crew_10244,Flt_15769,0
Crew_10244,Flt_15504,0
Crew_10244,Flt_16227,0
Crew_10244,Flt_17042,0
Crew_10244,Flt_17975,0
Crew_10244,Flt_19176,0
Crew_10244,Flt_20141,0
Crew_10244,Flt_20110,0
Crew_10249,Flt_15714,0
Crew_10249,Flt_15711,0
Crew_10249,Flt_16440,0
Crew_10249,Flt_16436,0
Crew_10249,Flt_17018,0
Crew_10249,Flt_17411,0
Crew_10249,Flt_18265,0
Crew_10250,Flt_15974,0
Crew_10250,Flt_16201,0
Crew_10250,Flt_16205,0
Crew_10250,Flt_17433,0
Crew_10250,Flt_18161,0
Crew_10251,Flt_15407,0
Crew_10251,Flt_15406,0
Crew_10251,Flt_16514,0
Crew_10251,Flt_16519,0
Crew_10251,Flt_17268,0
Crew_10251,Flt_17266,0
Crew_10251,Flt_16866,0
Crew_10252,Flt_15411,0
Crew_10252,Flt_15410,0
Crew_10252,Flt_15846,0
Crew_10252,Flt_15843,0
Crew_10252,Flt_16533,0
Crew_10252,Flt_16527,0
Crew_10252,Flt_16158,0
Crew_10252,Flt_17546,0
Crew_10253,Grd_2424_10000,0
Crew_10254,Flt_15852,0
Crew_10255,Grd_42771_10000,0
Crew_10256,Flt_15928,0
Crew_10256,Flt_15915,0
Crew_10256,Flt_16509,0
Crew_10256,Flt_16530,0
Crew_10256,Flt_16485,0
Crew_10256,Flt_17099,0
Crew_10256,Flt_17094,0
Crew_10257,Flt_15404,0
Crew_10257,Flt_15405,0
Crew_10257,Flt_16627,0
Crew_10257,Flt_16626,0
Crew_10257,Flt_17289,0
Crew_10257,Flt_17295,0
Crew_10257,Flt_17294,0
Crew_10257,Flt_17142,0
Crew_10257,Flt_17845,0
Crew_10257,Flt_18151,0
Crew_10258,Flt_15884,0
Crew_10258,Flt_15879,0
Crew_10258,Flt_15829,0
Crew_10258,Flt_15824,0
Crew_10258,Flt_16358,0
Crew_10258,Flt_16617,0
Crew_10258,Flt_17300,0
Crew_10258,Flt_17297,0
Crew_10258,Flt_17034,0
Crew_10261,Flt_16029,0
Crew_10261,Flt_16026,0
Crew_10261,Flt_16750,0
Crew_10261,Flt_16747,0
Crew_10261,Flt_17445,0
Crew_10261,Flt_17442,0
Crew_10261,Flt_18159,0
Crew_10261,Flt_18156,0
Crew_10262,Flt_15745,0
Crew_10262,Flt_15739,0
Crew_10262,Flt_16467,0
Crew_10262,Flt_16464,0
Crew_10262,Flt_17040,0
Crew_10262,Flt_17965,0
Crew_10262,Flt_17924,0
Crew_10263,Flt_15768,0
Crew_10263,Flt_15766,0
Crew_10263,Flt_15808,0
Crew_10263,Flt_16185,0
Crew_10263,Flt_16184,0
Crew_10263,Flt_18234,0
Crew_10263,Flt_18249,0
Crew_10263,Flt_19002,0
Crew_10265,Flt_15860,0
Crew_10265,Flt_15848,0
Crew_10265,Flt_16548,0
Crew_10265,Flt_16544,0
Crew_10265,Flt_16258,0
Crew_10266,Flt_15897,0
Crew_10266,Flt_15892,0
Crew_10266,Flt_15888,0
Crew_10266,Flt_15887,0
Crew_10266,Flt_16515,0
Crew_10266,Flt_16225,0
Crew_10266,Flt_17331,0
Crew_10266,Flt_17328,0
Crew_10266,Flt_17009,0
Crew_10266,Flt_18108,0
Crew_10267,Grd_2087_10000,0
Crew_10267,Grd_2087_10001,0
Crew_10267,Grd_2087_10002,0
Crew_10267,Flt_18364,0
Crew_10267,Flt_18391,0
Crew_10267,Flt_18382,0
Crew_10268,Flt_15597,0
Crew_10268,Flt_16337,0
Crew_10268,Flt_17154,0
Crew_10268,Flt_17916,0
Crew_10268,Flt_17911,0
Crew_10269,Flt_15529,0
Crew_10269,Flt_15558,0
Crew_10269,Flt_16379,0
Crew_10269,Flt_16404,0
Crew_10269,Flt_16945,0
Crew_10269,Flt_17535,0
Crew_10269,Flt_17978,0
Crew_10270,Flt_19286,0
Crew_10270,Flt_19283,0
Crew_10270,Flt_19235,0
Crew_10270,Flt_19231,0
Crew_10270,Flt_19987,0
Crew_10270,Flt_19986,0
Crew_10271,Flt_15489,0
Crew_10271,Flt_15990,0
Crew_10272,Flt_15440,0
Crew_10272,Flt_15439,0
Crew_10272,Flt_16571,0
Crew_10272,Flt_16568,0
Crew_10272,Flt_17361,0
Crew_10274,Grd_4097_10001,0
Crew_10274,Flt_19998,0
Crew_10274,Flt_19967,0
Crew_10274,Flt_20242,0
Crew_10275,Flt_16362,0
Crew_10275,Flt_16356,0
Crew_10275,Flt_16372,0
Crew_10275,Flt_17120,0
Crew_10275,Flt_17523,0
Crew_10275,Flt_17519,0
Crew_10275,Flt_17665,0
Crew_10275,Flt_18061,0
Crew_10275,Flt_18055,0
Crew_10275,Flt_18509,0
Crew_10275,Flt_18503,0
Crew_10275,Flt_18398,0
Crew_10276,Flt_19249,0
Crew_10276,Flt_19620,0
Crew_10276,Flt_19616,0
Crew_10276,Flt_20024,0
Crew_10276,Flt_20023,0
Crew_10277,Grd_4090_10000,0
Crew_10277,Grd_4090_10001,0
Crew_10277,Flt_17301,0
Crew_10278,Flt_16067,0
Crew_10278,Flt_16066,0
Crew_10278,Flt_16899,0
Crew_10278,Flt_17189,0
Crew_10278,Flt_17626,0
Crew_10278,Flt_17625,0
